frame_index,icon_c0_r0,icon_c0_r1,icon_c0_r2,icon_c1_r0,icon_c1_r1,icon_c1_r2,icon_c2_r0,icon_c2_r1,icon_c2_r2,icon_c3_r0,icon_c3_r1,icon_c3_r2,icon_c4_r0,icon_c4_r1,icon_c4_r2
310850,0,1,1,1,1,2,5,5,5,3,3,6,1,1,0
310851,5,5,5,0,0,4,5,5,3,4,4,1,0,0,2
310852,0,3,3,0,7,7,3,5,5,1,1,2,4,4,5
310853,4,5,5,0,0,4,0,0,4,1,1,1,7,3,3
310854,5,5,5,1,2,2,0,0,4,2,2,0,1,1,5
310855,1,7,7,7,7,7,1,0,0,4,4,4,4,4,1
310856,3,3,3,4,4,4,0,0,0,4,8,1,1,1,7
310857,3,6,6,6,4,4,3,3,0,8,1,1,3,3,3
310858,1,1,1,5,5,1,4,5,5,4,4,8,4,4,4
310859,1,1,5,4,4,1,1,1,1,4,1,1,1,3,3
310860,1,7,7,4,4,4,5,5,5,6,4,4,4,1,1
310861,4,4,4,3,3,6,7,7,2,5,5,5,1,1,3
310862,2,0,0,2,2,3,1,3,3,1,2,2,4,4,4
310863,1,1,5,2,2,2,3,3,0,0,0,5,6,1,1
310864,2,2,0,5,5,5,3,2,2,1,2,2,3,3,6
310865,1,1,1,1,1,1,0,0,4,2,2,3,1,7,7
310866,4,4,4,4,1,1,0,0,4,1,1,1,0,3,3
310867,2,4,4,1,1,0,4,4,4,5,5,3,1,1,1
310868,3,3,1,0,0,0,5,5,0,3,0,0,6,6,6
310869,4,4,4,1,1,1,4,4,1,1,1,1,5,5,5
310870,5,0,0,5,5,1,1,3,3,5,5,3,1,0,0
310871,3,3,6,0,0,7,3,5,5,1,1,2,1,3,3
310872,1,1,1,0,0,4,6,4,4,3,3,3,5,5,5
310873,2,2,0,0,0,0,1,1,1,0,0,0,6,1,1
310874,3,3,3,5,1,1,7,7,2,6,6,4,4,5,5
310875,0,0,0,0,5,5,4,1,1,0,5,5,3,3,1
310876,4,1,1,4,4,4,3,3,2,1,1,1,0,2,2
310877,1,1,1,5,5,5,5,5,5,5,5,3,1,1,1
310878,4,4,4,1,2,2,5,5,3,1,2,2,1,3,3
310879,5,5,5,1,0,0,1,1,1,4,8,1,4,4,4
310880,0,0,0,7,7,4,3,0,0,3,3,0,3,3,3
310881,6,6,6,5,1,1,1,3,3,2,2,3,4,4,4
310882,6,6,1,1,0,0,0,0,0,3,6,6,1,5,5
310883,5,5,5,1,2,2,1,1,3,4,4,1,3,3,3
310884,2,2,2,0,5,5,5,5,5,5,3,3,2,0,0
310885,4,4,4,3,3,6,5,5,5,2,2,2,4,4,1
310886,4,4,1,2,2,2,4,4,4,6,6,6,3,3,3
310887,7,7,3,4,4,4,2,2,2,1,1,3,0,0,0
310888,0,0,1,1,2,2,5,0,0,6,4,4,1,1,1
310889,5,5,5,1,3,3,4,4,4,5,5,5,6,6,6
310890,1,1,7,0,0,5,7,2,2,5,1,1,0,0,3
310891,3,1,1,0,5,5,4,4,1,4,4,1,7,7,3
310892,4,4,5,1,1,2,0,0,0,1,1,2,1,1,1
310893,1,1,1,1,1,1,1,1,4,1,1,0,3,3,3
310894,1,1,1,0,0,0,0,6,6,4,4,4,4,0,0
310895,3,3,2,1,1,2,3,7,7,5,5,1,5,4,4
310896,3,2,2,3,3,0,2,2,2,0,7,7,2,2,2
310897,0,0,1,0,0,5,1,3,3,0,0,5,0,4,4
310898,0,0,0,1,0,0,7,7,2,2,0,0,5,5,4
310899,1,1,5,0,0,0,4,4,4,2,0,0,1,1,7
310900,5,4,4,4,1,1,2,2,2,3,3,0,0,3,3
310901,4,5,5,4,4,4,1,3,3,3,3,0,4,1,1
310902,1,1,1,5,1,1,0,0,0,0,0,5,5,4,4
310903,2,0,0,3,3,0,3,5,5,1,1,0,7,7,3
310904,1,1,1,3,0,0,0,0,0,6,6,4,4,4,4
310905,3,3,6,5,3,3,1,1,1,0,0,0,5,5,0
310906,0,0,2,1,3,3,5,0,0,3,0,0,1,1,0
310907,1,1,1,7,7,7,4,4,1,3,3,3,5,5,5
310908,1,1,1,4,4,1,7,7,7,3,0,0,5,5,5
310909,1,1,3,3,3,3,4,4,4,5,5,3,0,0,2
310910,7,3,3,0,0,4,0,0,4,3,6,6,1,3,3
310911,5,5,5,1,1,1,2,2,0,2,2,2,3,3,1
310912,4,5,5,0,0,5,4,4,1,6,6,4,0,2,2
310913,3,3,3,1,1,2,1,1,1,5,1,1,4,4,4
310914,1,0,0,0,0,0,4,4,4,1,1,1,0,4,4
310915,0,0,1,3,3,3,3,3,3,5,5,1,7,3,3
310916,1,1,1,5,5,3,0,0,0,5,5,1,0,0,0
310917,0,1,1,4,1,1,0,0,4,1,2,2,4,1,1
310918,2,2,2,2,2,2,2,2,1,1,1,1,4,4,1
310919,3,3,1,0,7,7,4,5,5,5,1,1,1,1,3
310920,0,0,3,3,3,3,0,0,1,4,1,1,0,3,3
310921,3,2,2,3,3,0,0,0,6,4,1,1,0,2,2
310922,6,6,1,3,3,3,0,0,4,0,5,5,5,5,5
310923,4,4,5,4,4,1,3,7,7,7,7,7,6,1,1
310924,1,7,7,5,5,1,0,1,1,3,3,3,4,4,0
310925,5,5,5,4,1,1,3,3,0,0,0,5,4,0,0
310926,2,2,4,6,6,6,3,3,3,0,0,4,7,7,3
310927,7,7,7,1,2,2,6,6,6,4,1,1,1,1,1
310928,3,3,3,0,4,4,4,4,1,1,2,2,5,5,5
310929,4,0,0,2,3,3,1,1,1,0,0,4,2,2,4
310930,1,1,1,3,0,0,0,0,0,2,2,3,0,0,4
310931,0,0,0,5,5,5,0,0,0,3,3,0,0,0,0
310932,0,0,0,5,3,3,1,4,4,6,6,4,2,2,4
310933,2,2,2,2,2,2,3,0,0,0,0,0,1,1,5
310934,1,1,1,6,4,4,4,5,5,2,3,3,5,4,4
310935,3,3,3,0,0,4,1,1,3,2,3,3,7,7,7
310936,0,0,0,1,1,1,1,3,3,5,3,3,1,1,1
310937,0,0,2,4,4,1,7,7,2,6,6,4,7,3,3
310938,4,1,1,5,5,5,3,5,5,5,1,1,1,0,0
310939,3,3,3,5,3,3,3,3,5,0,5,5,5,0,0
310940,3,1,1,3,3,3,4,4,5,3,0,0,2,2,2
310941,7,7,7,5,5,5,2,2,2,4,4,1,4,4,0
310942,0,3,3,3,3,3,0,0,0,6,6,6,1,1,1
310943,3,1,1,0,0,0,5,5,3,2,2,3,2,2,0
310944,0,0,0,1,2,2,2,2,0,2,2,3,4,5,5
310945,3,3,1,0,7,7,4,4,1,0,0,4,1,7,7
310946,0,4,4,5,1,1,3,5,5,1,2,2,0,0,1
310947,0,2,2,5,5,3,0,2,2,1,1,1,1,1,1
310948,2,2,2,3,3,3,0,0,0,0,5,5,4,1,1
310949,5,4,4,1,1,0,5,5,5,0,0,0,1,5,5
310950,1,1,5,3,0,0,0,2,2,6,6,4,0,4,4
310951,1,5,5,3,3,0,1,8,3,0,0,0,4,4,4
310952,0,0,0,4,4,1,1,1,0,1,1,0,0,3,3
310953,4,4,0,0,0,4,4,1,1,4,4,4,1,1,0
310954,3,3,2,1,1,1,2,2,2,2,3,3,6,1,1
310955,1,7,7,3,0,0,3,7,7,3,3,3,1,0,0
310956,2,4,4,3,3,0,3,3,3,3,3,0,6,1,1
310957,0,1,1,4,4,4,8,3,3,2,2,2,1,0,0
310958,1,1,3,1,1,1,1,1,1,2,3,3,4,4,0
310959,1,5,5,2,2,2,5,5,5,1,1,1,5,5,4
310960,5,5,0,4,4,1,2,0,0,1,1,1,5,5,0
310961,6,1,1,0,0,0,0,0,6,4,4,1,0,0,0
310962,7,3,3,0,0,0,6,6,6,1,1,2,5,5,4
310963,4,4,4,1,1,1,4,4,4,0,0,5,1,1,1
310964,1,7,7,1,2,2,1,3,3,0,4,4,0,0,2
310965,1,7,7,6,6,4,2,2,1,1,2,2,4,4,4
310966,3,3,3,0,5,5,4,4,5,0,0,4,4,4,4
310967,4,4,4,3,3,3,0,0,1,2,0,0,3,2,2
310968,3,3,3,1,2,2,1,1,1,5,5,3,1,3,3
310969,1,1,1,0,5,5,2,0,0,4,4,4,4,5,5
310970,3,3,2,4,1,1,0,0,0,2,2,3,0,0,0
310971,1,1,1,3,3,6,0,0,1,1,2,2,7,7,7
310972,6,1,1,4,4,4,3,3,3,4,1,1,0,0,1
310973,3,3,6,1,1,2,4,4,1,0,0,0,4,5,5
310974,3,1,1,6,6,6,3,3,3,1,1,1,4,1,1
310975,0,1,1,3,3,0,0,0,0,0,0,5,5,4,4
310976,4,0,0,0,0,0,6,6,6,1,0,0,1,3,3
310977,1,7,7,3,0,0,1,1,3,2,2,0,2,2,4
310978,4,1,1,2,2,2,5,5,5,0,0,5,0,0,0
310979,1,7,7,2,2,3,0,0,0,3,3,3,0,3,3
310980,5,5,5,1,1,1,3,7,7,0,0,0,0,0,1
310981,6,1,1,1,2,2,4,4,4,1,1,1,4,4,4
310982,6,1,1,0,0,4,4,4,5,1,3,3,5,5,0
310983,2,0,0,0,0,0,1,3,3,0,0,4,0,1,1
310984,4,4,4,1,1,0,7,2,2,0,0,0,5,5,4
310985,4,4,4,0,0,7,7,7,7,5,5,5,4,4,4
310986,2,0,0,7,4,4,4,1,1,2,3,3,1,1,7
310987,3,3,6,3,3,3,2,2,0,3,3,0,6,6,6
310988,2,2,0,5,5,1,1,1,0,0,0,0,2,2,2
310989,5,5,0,1,2,2,2,0,0,0,4,4,1,1,5
310990,5,4,4,6,6,6,4,1,1,0,5,5,0,0,0
310991,4,4,1,5,1,1,0,6,6,1,1,1,3,3,6
310992,4,4,5,3,3,3,2,2,0,3,3,3,4,4,5
310993,4,4,1,0,5,5,4,4,4,0,0,5,0,0,0
310994,4,4,4,3,3,6,1,4,4,3,3,6,0,3,3
310995,0,0,2,1,3,3,6,4,4,0,0,0,3,1,1
310996,5,4,4,6,4,4,1,1,1,5,1,1,0,4,4
310997,3,3,3,5,5,1,3,3,0,1,2,2,3,3,1
310998,6,6,6,1,2,2,1,1,1,0,0,0,0,0,0
310999,0,0,1,3,0,0,1,4,4,3,0,0,2,2,4
311000,3,3,3,3,3,3,0,0,2,0,0,5,3,2,2
311001,1,1,1,7,7,4,4,4,1,4,4,4,2,2,2
311002,4,4,0,1,0,0,4,1,1,2,2,3,1,0,0
311003,3,3,1,3,3,0,5,5,5,3,3,0,1,1,7
311004,1,1,1,6,6,6,5,5,3,7,4,4,0,0,0
311005,3,1,1,0,0,0,0,0,0,0,5,5,1,7,7
311006,0,0,0,0,0,4,2,1,1,6,6,6,4,0,0
311007,7,7,7,1,3,3,4,4,5,3,3,0,3,3,3
311008,5,0,0,1,1,1,0,0,6,1,1,1,4,4,4
311009,0,0,0,1,2,2,0,0,1,4,4,1,0,0,4
311010,1,1,0,2,8,0,2,2,2,0,0,0,5,5,0
311011,0,1,1,4,1,1,3,3,7,4,4,1,1,1,1
311012,1,1,1,6,6,4,5,5,0,5,5,5,0,0,0
311013,3,3,3,2,2,2,3,3,0,1,1,3,5,0,0
311014,0,0,0,5,5,5,2,0,0,4,4,1,0,0,4
311015,4,4,5,4,1,1,5,5,5,3,3,3,1,1,1
311016,3,3,2,0,0,5,3,3,3,3,3,3,7,7,7
311017,3,3,3,2,2,2,2,2,2,3,0,0,5,0,0
311018,4,4,1,2,0,0,0,0,2,3,3,0,5,5,5
311019,3,3,6,1,1,1,2,1,1,6,4,4,0,0,2
311020,2,2,0,3,0,0,5,5,5,0,4,4,0,0,0
311021,1,1,5,4,1,1,6,4,4,0,5,5,6,6,1
311022,3,1,1,0,0,0,3,3,7,4,4,4,3,2,2
311023,0,0,0,4,4,1,1,1,0,4,4,4,0,0,0
311024,5,5,4,1,1,1,1,3,3,1,2,2,0,1,1
311025,2,4,4,1,2,2,2,1,1,3,3,3,5,0,0
311026,7,7,7,1,2,2,2,0,0,5,3,3,4,1,1
311027,3,2,2,0,5,5,2,2,0,4,1,1,6,6,6
311028,0,2,2,3,3,3,1,0,0,3,3,3,4,4,1
311029,2,4,4,3,3,3,1,3,3,2,2,0,1,1,1
311030,0,0,0,1,1,1,3,0,0,0,0,0,1,0,0
311031,0,0,0,3,0,0,0,2,2,3,3,0,1,1,1
311032,5,5,5,3,0,0,3,3,5,4,4,4,2,4,4
311033,3,3,3,3,3,3,6,4,4,3,3,3,0,0,0
311034,7,3,3,5,5,1,5,5,5,1,2,2,4,4,4
311035,0,4,4,3,3,6,4,1,1,5,5,5,0,3,3
311036,3,3,2,1,1,1,0,0,1,2,2,2,4,4,5
311037,4,4,4,3,3,3,0,0,0,6,4,4,1,1,1
311038,6,6,1,5,1,1,0,0,2,0,0,4,2,2,2
311039,4,4,4,3,3,0,0,0,1,7,7,7,2,2,2
311040,7,3,3,3,3,0,0,0,4,0,0,0,4,5,5
311041,3,3,1,2,2,3,3,0,0,3,3,0,3,3,6
311042,1,1,1,3,3,3,3,3,5,3,6,6,3,1,1
311043,4,0,0,2,2,0,0,6,6,1,2,2,7,7,7
311044,1,1,0,3,3,0,1,3,3,0,4,4,1,1,0
311045,3,2,2,0,0,4,2,2,0,6,6,4,6,6,6
311046,6,6,6,0,5,5,2,2,2,6,6,6,1,1,7
311047,0,2,2,1,1,1,1,1,3,0,4,4,0,0,1
311048,2,2,0,2,0,0,1,3,3,1,1,0,6,6,6
311049,0,0,3,4,1,1,4,1,1,4,4,1,7,3,3
311050,1,1,7,5,5,5,3,3,7,1,2,2,2,2,4
311051,7,7,3,4,4,4,7,2,2,1,1,0,0,4,4
311052,1,1,1,0,0,0,0,1,1,6,6,4,0,3,3
311053,7,3,3,7,7,4,1,1,3,4,4,1,1,3,3
311054,6,6,6,1,2,2,0,0,0,3,3,3,5,5,4
311055,3,3,3,4,1,1,6,6,4,0,5,5,1,1,7
311056,2,2,2,0,5,5,1,1,1,0,5,5,0,0,0
311057,3,3,1,4,1,1,3,3,7,0,4,4,0,0,0
311058,7,7,7,1,3,3,0,0,6,4,1,1,1,7,7
311059,6,6,1,1,1,2,7,2,2,0,0,4,5,5,5
311060,3,3,3,1,1,1,4,4,5,3,6,6,0,0,3
311061,3,3,3,1,1,2,0,0,0,0,0,7,1,1,3
311062,5,5,0,3,3,0,5,5,5,1,1,1,3,6,6
311063,2,2,2,0,5,5,2,0,0,0,5,5,4,4,5
311064,4,4,4,5,5,1,4,4,4,3,3,3,5,5,4
311065,1,7,7,4,4,4,6,6,4,5,5,1,3,3,1
311066,1,1,7,5,5,5,4,4,4,3,3,0,0,3,3
311067,2,2,2,2,2,2,2,2,2,4,4,4,1,1,1
311068,3,1,1,4,1,1,1,4,4,3,3,0,4,4,4
311069,1,0,0,7,7,7,5,5,5,1,2,2,1,1,0
311070,3,3,3,0,5,5,0,0,0,2,2,2,7,7,3
311071,3,3,3,5,1,1,6,6,4,1,1,1,7,7,7
311072,1,5,5,4,1,1,2,2,2,0,0,4,0,0,0
311073,0,0,2,4,4,4,6,6,6,7,7,4,3,3,6
311074,5,5,0,7,7,7,2,0,0,1,1,0,6,6,1
311075,3,3,3,2,2,0,1,1,1,0,5,5,6,6,6
311076,0,0,0,0,0,4,4,4,4,3,6,6,1,0,0
311077,1,1,1,0,0,4,0,1,1,0,0,0,6,6,6
311078,0,0,0,3,3,0,2,1,1,2,3,3,0,4,4
311079,3,3,2,6,6,4,0,0,4,1,2,2,4,5,5
311080,0,0,1,2,2,2,0,0,0,5,3,3,1,5,5
311081,3,3,3,0,0,0,4,4,5,0,0,0,5,5,4
311082,2,2,4,1,1,1,5,5,5,5,5,5,6,6,1
311083,5,5,0,3,3,6,8,3,3,5,3,3,0,4,4
311084,6,1,1,1,1,1,7,7,7,7,7,7,2,0,0
311085,5,5,0,1,2,2,1,1,3,0,5,5,1,1,5
311086,2,4,4,0,0,5,5,5,5,3,3,3,5,5,4
311087,3,3,6,4,4,4,1,1,4,1,1,1,6,6,6
311088,1,1,1,5,1,1,0,0,0,5,5,3,4,4,1
311089,4,4,0,3,3,0,4,4,5,7,4,4,3,6,6
311090,3,3,3,1,1,2,0,0,2,0,4,4,5,4,4
311091,1,7,7,3,6,6,0,2,2,5,1,1,5,0,0
311092,5,0,0,0,5,5,3,2,2,7,4,4,7,7,7
311093,3,1,1,0,0,5,1,3,3,0,0,0,2,2,2
311094,1,1,3,0,0,5,6,6,4,7,7,4,4,4,4
311095,0,0,4,4,1,1,5,0,0,4,4,1,1,7,7
311096,2,4,4,2,2,2,4,4,1,3,6,6,7,7,7
311097,1,1,7,3,6,6,5,5,3,2,2,2,0,4,4
311098,4,4,0,0,0,4,0,1,1,1,1,2,1,1,7
311099,0,3,3,1,0,0,6,4,4,0,4,4,2,2,2
311100,4,4,4,5,5,5,1,1,3,0,0,5,1,1,3
311101,0,0,3,0,7,7,1,4,4,0,4,4,3,1,1
311102,6,1,1,5,5,5,0,0,0,4,4,1,1,1,1
311103,1,1,1,1,1,1,1,3,3,7,7,7,5,5,4
311104,5,4,4,0,0,0,5,0,0,1,1,1,0,0,1
311105,4,0,0,0,4,4,0,2,2,5,5,3,2,2,2
311106,3,6,6,0,5,5,1,1,0,0,7,7,1,1,7
311107,3,3,3,4,4,4,6,6,6,1,2,2,3,3,3
311108,0,0,0,3,0,0,3,3,7,1,2,2,2,2,2
311109,6,6,1,0,0,0,2,2,2,3,0,0,4,4,5
311110,4,4,5,3,3,0,3,0,0,4,1,1,1,1,0
311111,7,7,3,0,5,5,0,0,0,0,0,5,0,0,0
311112,5,0,0,2,2,2,5,5,3,1,1,1,0,0,4
311113,5,5,5,5,5,3,3,3,3,4,4,4,3,3,6
311114,2,2,4,4,4,4,1,1,3,2,2,2,4,4,4
311115,1,1,7,1,1,3,3,3,0,5,3,3,1,1,1
311116,5,5,4,1,0,0,0,2,2,2,0,0,0,0,0
311117,0,1,1,2,3,3,1,1,1,5,5,3,6,6,1
311118,2,0,0,0,0,7,6,4,4,2,0,0,5,5,4
311119,2,2,2,7,4,4,1,1,3,3,0,0,1,1,1
311120,2,2,0,3,3,0,1,8,3,1,1,3,4,4,1
311121,4,4,4,7,4,4,4,4,4,7,4,4,4,4,0
311122,4,4,5,4,4,4,4,1,1,0,0,0,1,1,1
311123,7,7,7,0,5,5,3,5,5,4,4,4,0,1,1
311124,5,0,0,0,5,5,4,1,1,5,5,1,5,5,4
311125,1,1,1,8,0,0,1,3,3,3,3,0,1,1,3
311126,1,1,1,1,1,1,4,4,1,1,1,1,6,6,1
311127,3,3,2,4,4,4,3,3,3,2,2,0,7,3,3
311128,4,5,5,6,4,4,5,3,3,6,6,4,3,3,3
311129,0,0,0,5,5,1,1,0,0,3,6,6,4,4,4
311130,3,6,6,4,4,1,0,0,1,1,3,3,3,6,6
311131,1,3,3,1,2,2,3,3,3,2,2,0,0,0,2
311132,0,0,0,4,4,4,4,4,1,3,3,3,3,3,2
311133,5,5,5,1,2,2,5,3,3,1,0,0,4,4,5
311134,0,4,4,3,3,3,3,3,7,2,2,2,4,4,4
311135,4,4,5,5,1,1,2,2,1,0,0,0,0,2,2
311136,1,1,7,0,4,4,2,1,1,5,5,1,1,1,5
311137,2,4,4,0,0,0,2,2,0,3,0,0,3,6,6
311138,0,0,4,1,0,0,6,6,6,0,4,4,1,1,1
311139,3,3,2,4,4,4,6,6,6,1,1,1,6,6,1
311140,6,6,1,6,6,6,1,1,3,2,2,2,5,4,4
311141,2,0,0,4,4,1,3,3,3,3,0,0,3,3,2
311142,2,2,4,3,3,6,1,1,0,4,4,4,2,2,0
311143,1,1,1,3,0,0,1,1,1,3,3,0,0,2,2
311144,4,4,4,1,1,1,3,3,7,4,1,1,1,7,7
311145,1,3,3,7,7,7,4,4,4,3,3,0,3,3,1
311146,4,4,4,4,1,1,0,0,0,1,1,1,2,4,4
311147,3,3,2,0,0,0,1,1,3,0,4,4,1,1,1
311148,1,1,3,5,5,1,0,0,4,2,2,2,0,0,3
311149,3,6,6,6,6,4,6,6,6,3,6,6,7,7,3
311150,3,3,3,1,1,0,7,2,2,4,1,1,2,2,0
311151,4,4,4,0,0,5,1,3,3,1,1,1,0,1,1
311152,1,5,5,2,2,2,1,0,0,3,3,3,1,1,3
311153,0,0,0,4,4,1,5,5,3,1,2,2,3,3,3
311154,0,0,2,0,0,0,1,1,4,1,1,1,2,2,0
311155,0,1,1,4,1,1,3,2,2,0,0,0,6,6,1
311156,4,5,5,4,4,1,1,1,1,5,5,3,2,2,0
311157,1,5,5,2,2,8,2,0,0,5,5,5,0,0,0
311158,0,1,1,7,4,4,3,3,5,1,0,0,3,3,1
311159,5,0,0,4,1,1,2,2,2,4,1,1,2,4,4
311160,0,0,0,5,5,1,0,1,1,2,0,0,4,4,4
311161,3,2,2,2,3,3,3,3,2,3,3,3,4,4,1
311162,6,6,6,1,2,2,3,5,5,1,1,3,1,3,3
311163,5,5,4,2,2,2,2,2,2,0,0,0,0,0,0
311164,3,2,2,0,0,0,0,0,0,3,3,0,2,4,4
311165,1,5,5,2,3,3,0,0,6,4,4,4,5,4,4
311166,3,3,3,0,5,5,1,1,0,3,3,3,0,0,0
311167,4,4,4,3,3,3,4,4,4,7,7,7,2,0,0
311168,2,2,4,2,2,2,6,4,4,0,0,5,1,1,7
311169,6,6,1,3,6,6,2,2,0,4,4,4,3,3,2
311170,4,4,4,3,3,0,4,4,4,6,6,4,3,3,1
311171,0,4,4,0,0,4,3,3,0,1,1,1,1,1,3
311172,0,0,0,3,3,3,4,5,5,1,1,1,1,1,7
311173,3,3,2,4,4,1,0,0,0,4,4,4,1,1,1
311174,2,4,4,1,1,2,6,4,4,4,4,1,3,6,6
311175,3,3,1,3,3,3,0,0,0,4,1,1,2,2,4
311176,2,2,2,0,0,5,4,4,1,3,3,3,1,1,0
311177,7,7,3,1,1,1,4,1,1,0,5,5,4,4,4
311178,5,0,0,1,2,2,6,4,4,4,4,4,1,1,1
311179,0,0,0,4,4,4,0,0,0,4,4,4,2,2,4
311180,4,0,0,1,1,1,5,0,0,0,5,5,1,7,7
311181,4,4,4,3,3,0,5,0,0,0,0,5,1,1,0
311182,0,4,4,0,0,0,0,0,0,1,1,2,1,7,7
311183,1,5,5,2,2,2,3,3,0,5,5,5,1,1,0
311184,1,1,1,1,1,1,3,3,3,0,5,5,1,1,7
311185,1,3,3,0,0,7,2,1,1,3,3,3,5,5,5
311186,5,5,5,4,4,4,6,4,4,0,0,0,6,6,1
311187,4,4,1,6,6,4,1,3,3,3,0,0,0,4,4
311188,0,4,4,4,1,1,3,3,3,4,1,1,2,2,2
311189,0,0,0,0,5,5,0,0,4,1,1,1,0,0,2
311190,7,7,7,4,4,4,0,0,0,1,1,0,0,3,3
311191,1,1,1,6,4,4,3,3,3,0,4,4,1,5,5
311192,2,2,2,0,0,5,1,3,3,4,4,4,0,0,2
311193,1,1,1,3,3,3,5,0,0,0,0,0,1,1,1
311194,3,3,2,2,0,0,4,4,1,0,0,5,4,1,1
311195,3,3,3,4,1,1,0,0,0,2,2,2,1,7,7
311196,4,4,0,3,3,3,6,6,4,4,4,4,3,3,3
311197,1,1,5,1,2,2,4,4,4,4,4,1,4,1,1
311198,2,2,0,0,4,4,2,1,1,2,2,2,5,5,0
311199,1,1,1,0,0,4,3,3,3,5,5,5,5,5,5
311200,0,0,1,3,3,3,1,1,4,1,1,1,5,5,0
311201,0,0,0,1,1,3,0,0,0,3,3,0,5,5,0
311202,1,1,3,1,1,2,4,4,4,2,3,3,0,0,4
311203,1,5,5,1,1,1,1,1,1,4,1,1,4,0,0
311204,2,2,0,1,1,1,5,5,5,0,5,5,0,4,4
311205,0,1,1,1,1,1,0,6,6,1,1,1,2,0,0
311206,7,3,3,1,1,1,0,6,6,6,6,4,4,5,5
311207,0,3,3,1,1,1,6,6,4,2,3,3,4,4,5
311208,1,7,7,3,3,3,1,0,0,3,3,0,5,5,4
311209,1,1,1,4,4,4,3,0,0,4,1,1,1,1,5
311210,0,0,0,1,1,0,2,2,2,2,0,0,0,1,1
311211,1,7,7,0,5,5,1,8,3,4,4,4,6,1,1
311212,0,0,0,1,1,2,3,3,3,1,1,3,0,4,4
311213,1,1,5,5,5,5,7,7,7,2,3,3,0,3,3
311214,6,1,1,1,1,1,0,4,4,1,1,1,5,5,5
311215,1,1,1,4,1,1,2,2,0,6,4,4,0,0,0
311216,2,2,2,1,3,3,4,1,1,5,1,1,7,7,7
311217,3,3,2,6,6,6,1,1,1,2,3,3,5,5,0
311218,3,6,6,4,4,1,0,0,2,2,2,0,5,5,5
311219,5,5,5,1,0,0,7,2,2,5,5,5,7,3,3
311220,2,4,4,0,5,5,0,0,4,3,3,3,3,1,1
311221,4,5,5,2,2,2,0,6,6,4,4,1,7,7,3
311222,0,0,0,5,3,3,3,3,0,7,4,4,4,0,0
311223,7,3,3,0,0,4,3,3,5,1,1,1,2,0,0
311224,2,4,4,0,7,7,0,4,4,4,8,1,0,0,3
311225,5,5,5,0,5,5,0,4,4,6,4,4,2,2,4
311226,5,5,5,1,1,1,1,3,3,4,4,1,0,1,1
311227,7,7,3,0,0,0,2,2,2,7,7,4,3,3,3
311228,3,2,2,0,5,5,4,4,1,4,1,1,3,3,3
311229,1,1,0,1,1,2,3,3,5,0,0,4,4,5,5
311230,0,0,0,5,3,3,5,0,0,0,7,7,4,4,4
311231,6,6,1,2,2,2,1,1,1,1,1,2,4,4,4
311232,0,1,1,0,0,0,4,1,1,6,6,4,1,1,3
311233,1,7,7,3,3,0,4,4,1,4,4,4,5,5,5
311234,4,4,5,0,5,5,2,1,1,3,3,0,2,0,0
311235,0,0,0,0,0,5,4,4,5,0,0,0,2,2,0
311236,0,0,1,3,3,6,3,7,7,3,3,6,6,6,6
311237,1,1,5,3,3,0,5,5,3,3,3,3,1,3,3
311238,1,1,1,3,3,3,5,5,0,4,4,1,4,4,4
311239,3,3,1,1,1,0,4,4,5,1,2,2,1,1,1
311240,3,3,3,0,0,0,0,0,6,1,2,2,7,7,3
311241,1,1,3,5,1,1,4,4,5,0,0,0,2,4,4
311242,0,0,0,2,2,2,3,3,3,3,3,0,1,1,0
311243,1,1,1,1,2,2,5,5,3,2,2,2,5,5,5
311244,1,1,7,1,1,1,1,1,1,1,1,1,2,0,0
311245,4,4,4,4,4,1,1,3,3,0,0,7,7,3,3
311246,4,1,1,1,1,1,0,0,0,1,0,0,4,4,4
311247,4,4,0,4,4,4,5,5,5,5,5,5,5,5,0
311248,4,4,4,1,1,0,0,1,1,6,6,4,1,1,1
311249,5,5,5,1,2,2,4,4,4,4,4,1,3,3,3
311250,7,7,3,3,3,0,1,4,4,2,2,2,0,0,0
311251,2,2,0,2,2,3,1,8,3,2,2,2,2,2,0
311252,3,3,3,2,3,3,0,0,0,2,2,2,0,0,0
311253,2,2,2,3,3,0,0,6,6,2,3,3,5,0,0
311254,5,5,5,6,6,6,0,0,0,2,3,3,1,1,1
311255,0,4,4,2,2,2,4,4,1,3,3,3,0,3,3
311256,2,2,2,5,3,3,3,0,0,1,3,3,3,2,2
311257,0,2,2,0,0,0,3,3,3,0,0,5,2,2,2
311258,0,0,0,2,3,3,5,0,0,4,1,1,2,4,4
311259,4,0,0,1,1,1,4,4,5,3,3,3,1,1,3
311260,4,4,0,1,1,1,3,3,3,4,4,1,3,3,3
311261,1,3,3,0,0,5,1,1,1,5,5,5,6,1,1
311262,4,4,1,2,2,2,1,1,1,1,2,2,2,2,4
311263,1,1,1,2,2,0,2,2,0,4,4,4,5,4,4
311264,1,1,1,3,3,3,2,2,2,4,4,1,1,1,1
311265,0,0,0,3,0,0,0,2,2,2,0,0,6,1,1
311266,5,5,0,2,2,2,0,0,2,1,1,1,5,5,4
311267,7,7,7,4,4,1,7,2,2,7,7,4,2,2,0
311268,0,0,3,0,0,0,0,0,0,5,1,1,5,5,5
311269,2,2,2,1,3,3,4,4,1,0,0,7,5,5,5
